,Measured distance,Measured anomaly
167,15.409633884374436,-1246.1982472684251
168,15.439113518660172,-1237.7052935881102
169,15.45273420855781,-1225.2348016275694
170,15.64381793701643,-1261.9327233316087
171,15.645741395650216,-1282.8961690663423
172,15.713320569980032,-1240.9692776907534
173,15.863065094940973,-1298.630645129526
174,15.887916026082761,-1277.6671993947928
175,16.090651242332946,-1314.3651211927097
176,16.109325812988224,-1328.3962973472862
177,16.14147838540455,-1293.4016754579768
178,16.320477582956347,-1351.063042896749
179,16.32807071909389,-1330.0995972558935
180,16.541771722878924,-1366.7975189599326
181,16.57490097172095,-1309.7424561904945
182,16.77280679365196,-1338.9934728923308
183,16.781545801609383,-1403.49544075785
184,16.830727965395877,-1265.1421310492449
185,16.996838020278055,-1368.244489566685
186,17.013185961242005,-1294.393147745447
187,17.221769325272888,-1323.6441644198012
188,17.24597654581731,-1371.5652164413086
189,17.262518882671923,-1249.7928226041975
190,17.455541533133164,-1352.8951811216373
191,17.455967103186662,-1279.0438392729175
192,17.520423299901875,-1205.1924974573135
193,17.674636240111912,-1308.2948559747538
194,17.699063509980906,-1234.4435141316678
195,17.902910797825648,-1263.6945308278696
196,17.917602919211287,-1315.777945854322
197,17.950697021661234,-1189.843188984784
198,18.131114978838706,-1292.9455475022241
199,18.14001865097456,-1219.0942056866202
200,18.353712953800223,-1248.3452223553402
201,18.38561805028171,-1174.4938805397364
202,18.58507037418198,-1203.7448972140905
203,18.590939489470614,-1259.9906753822193
204,18.639373335315454,-1129.8935553928527
205,18.808096126822157,-1232.9959139102925
206,18.824864282284658,-1159.1445720672068
207,19.03393132115868,-1188.3955887690431
208,19.053867545897575,-1195.8258936842842
209,19.0727764756173,-1114.544246920323
210,19.265806945758428,-1204.203404795233
211,19.26813991987097,-1143.7952636221594
212,19.328494575123255,-1069.9439217734391
213,19.486338262845493,-1173.0462802965135
214,19.510420375126447,-1099.1949384752756
215,19.71517317517592,-1128.4459551496298
216,19.72661377921825,-1140.0386232121816
217,19.76047578541209,-1054.594613328392
218,19.942049864977424,-1148.4161343220717
219,19.952025976566894,-1083.845630002746
220,20.16571415175733,-1113.0966467045823
221,20.19661458317479,-1039.245304855862
222,20.397335965581632,-1068.4963215576986
223,20.400844673016756,-1084.2513526241366
224,20.448661410525172,-994.6449797089781
225,20.619532919193293,-1092.628863735085
226,20.636647366869415,-1023.8959964108146
227,20.846112948176213,-1053.147013085169
228,20.86251927485478,-1020.0865710410853
229,20.883384002730764,-979.2956712639307
230,21.076417744171493,-1028.4640821520338
231,21.080330289154116,-1008.5466879382848
232,21.137285849318218,-934.6953461170469
233,21.298137762941884,-1036.8415932629823
234,21.32193326039694,-963.946362791401
235,21.527437660366353,-993.1973794932375
236,21.536173492103842,-964.2993004540989
237,21.570673694418964,-919.3460376445173
238,21.753207945597822,-972.6768115650475
239,21.764077859674007,-948.5970543463538
240,21.977760485912313,-977.8480710207077
241,22.00782158125218,-903.9967291994699
242,22.209603076982745,-933.247745873824
243,22.211136311397322,-908.5120299819962
244,22.258435462322197,-859.3964040582204
245,22.431105106418208,-916.8895410929447
246,22.4485098504867,-888.6474207269403
247,22.658309494668256,-917.8984374287766
248,22.671749672191176,-844.3472482840612
249,22.694257709507298,-844.0470955856907
250,22.887291959736284,-852.7247593950099
251,22.892534041177065,-873.2981122818927
252,22.946626860484823,-801.8206519880994
253,23.11001181547084,-861.1022705059581
254,23.13356551214239,-828.6977871406432
255,23.339703763790123,-857.948803809363
256,23.34615443209401,-788.5599778119584
257,23.381193395405973,-784.0974619937592
258,23.56453775545312,-796.9374889229068
259,23.576164027670234,-813.3484786681136
260,23.7898416408864,-805.3150000338553
261,23.819191034718287,-768.7481535212296
262,24.02172703581203,-732.7727072249719
263,24.02187136291812,-797.9991702230659
264,24.068585867193782,-741.6648829964338
265,24.242782337292468,-741.1502183359203
266,24.26043394223149,-753.3988450761822
267,24.470517647395056,-749.5277294458106
268,24.481430442234327,-722.2624525482008
269,24.505338584958462,-723.3115257393729
270,24.698371650135858,-713.7034832928501
271,24.70474823227844,-738.0495366036525
272,24.756397073702278,-699.8624712946898
273,24.921944158639945,-705.1445140385807
274,24.94529112514707,-704.9581684494514
275,25.151971134190653,-696.58554478323
276,25.156465680277524,-762.6518415666195
277,25.19196550937822,-657.0716857294863
278,25.37600252208992,-754.4527372752942
279,25.388277137947664,-693.1383747907109
280,25.60195022434631,-748.7402581602504
281,25.63068849915267,-695.8998440536818
282,25.83255395646993,-808.6833744839713
283,25.834140577692583,-743.4894065246871
284,25.87903364998859,-698.6613133166528
285,26.05454269801568,-802.9708953689277
286,26.072406799053727,-740.9671902190283
287,26.28273500419617,-797.2584162538842
288,26.316583859079962,-738.4449739133696
289,26.516970720807443,-794.3507405834337
290,26.566508775861333,-740.2509409733391
291,26.757091133469725,-791.8285242777748
292,27.002939255768684,-789.3063079721161
