station,lat,lon,altitude,magx,magy,magz,mag_abs,mag_abs_std,time,unix_time,mag_count,student_id_list
38,50.84558833,6.267251667,109.2856036,19.2093865,-3.965811454,-43.34341082,47.57917513,0.303441798,3448.168,1657363965,70,433263
39,50.84555333,6.267206667,108.9855479,18.72466085,-2.009506064,-43.95053308,47.81649769,0.258694195,3521.748,1657364038,70,433263
40,50.84555333,6.267206667,108.9855479,19.0149486,1.135172224,-44.2000503,48.13127131,0.326211453,3581.13,1657364098,70,433263
41,50.84550333,6.267141667,107.6854688,18.71682649,-2.596433154,-43.47916418,47.40939004,0.312731082,3662.881,1657364179,70,433263
42,50.84662667,6.267998333,109.7876372,19.51645113,0.831562332,-44.49750938,48.59931248,0.322749655,3917.258,1657364434,70,433263
43,50.84543333,6.267048333,110.1853595,19.02448483,-2.230491567,-43.90859103,47.90612951,0.359546985,4308.169,1657364825,70,433263
44,50.8454,6.267038333,110.7852852,18.50041978,2.377463773,-44.99338853,48.70780411,0.300182761,4429.365,1657364946,70,433263
45,50.84534519,6.266995,111.1962914,17.29108652,-0.346035814,-44.92319538,48.13867008,0.251405172,4464.752,1657364981,70,433263
46,50.84535833,6.266963333,113.3852327,19.59493073,0.285580462,-43.82369941,48.01155014,0.349299692,4523.502,1657365040,70,433263
47,50.84534167,6.26694,110.9852074,20.29657293,1.61883393,-43.93975165,48.42906031,0.313609084,4574.577,1657365091,70,433263
48,50.84530833,6.266875,112.6851687,19.40104994,1.253928738,-44.17028116,48.26108633,0.28337878,4652.302,1657365169,70,433263
49,50.84525333,6.26684,111.985058,18.85785375,-5.837566744,-42.69610078,47.04031356,0.321107038,4738.028,1657365254,70,433263
50,50.84524333,6.266825,111.5850435,18.8508549,-1.576501311,-43.54638154,47.47893399,0.33791764,4808.163,1657365325,70,433263
51,50.84518667,6.266785,113.484932,18.08805586,-3.711455308,-43.59394362,47.34475555,0.316211508,4881.446,1657365398,70,433263
52,50.84518667,6.266785,113.484932,17.67893363,-4.12740656,-43.84410711,47.45512537,0.308313681,4960.542,1657365477,70,433263
53,50.84517833,6.266738333,111.984942,18.73321397,-4.011716117,-43.87706599,47.87868592,0.271870335,5061.79,1657365578,70,433263
54,50.84511833,6.266735,110.9847987,19.13505878,-3.594593586,-44.074109,48.18452045,0.32238738,5205.194,1657365722,70,433263
55,50.84508833,6.266763333,112.5847076,18.40998917,-1.589578557,-44.66741328,48.34187611,0.362668296,5278.641,1657365795,70,433263
56,50.84506,6.26673,112.8846605,18.94538871,0.123054116,-44.76767191,48.61461302,0.318209271,5407.682,1657365924,70,433263
57,50.844995,6.266761667,111.6844824,14.10164546,-13.28911314,-42.27726506,46.83833711,0.451606588,5508.255,1657366025,70,433263
58,50.84496333,6.26679,111.9843872,20.94456768,-5.87766398,-43.06341585,48.2476102,0.272222922,5616.655,1657366133,70,433263
59,50.84488833,6.266855,110.9841633,18.93820359,-3.73972683,-44.30975968,48.33595755,0.335131778,5671.248,1657366188,70,433263
60,50.844865,6.266928333,111.0840592,20.52230838,-0.717175027,-43.93266127,48.49617871,0.350475632,5716.413,1657366233,70,433263
61,50.84482,6.26699,111.5839102,21.21849946,2.239804241,-42.42626408,47.49046195,0.32695815,5783.697,1657366300,70,433263
62,50.844765,6.267065,111.7837282,22.63105303,3.000100667,-43.05505382,48.73480606,0.337091527,5829.647,1657366346,70,433263
63,50.84474333,6.267135,112.8836304,20.97847015,3.34542408,-43.63956996,48.53707619,0.389382712,5902.245,1657366419,70,433263
64,50.84472333,6.267166667,113.2835614,21.6877279,0.319518253,-43.08679297,48.23963416,0.329094881,5988.003,1657366504,70,433263
65,50.84467167,6.267203333,111.8834123,20.32575152,-1.366598266,-42.96166109,47.54894763,0.332759808,6044.194,1657366561,70,433263
66,50.84467667,6.267233333,111.983405,20.81180946,0.230551474,-43.86924128,48.55733152,0.292560472,6086.254,1657366603,70,433263
67,50.84463167,6.26731,112.6832463,19.44067336,-0.276369674,-44.44259229,48.51087183,0.316884456,6133.793,1657366650,70,433263
68,50.84461,6.267351667,112.7831668,20.49491174,2.991084576,-44.32337205,48.93156275,0.345443103,6178.701,1657366695,70,433263
69,50.84661333,6.268005,106.4876006,19.72469412,1.054267308,-44.08541734,48.31071576,0.331750344,6892.657,1657367409,70,433263
70,50.84440667,6.267213333,109.5827633,21.25166591,0.538802172,-43.62213189,48.52771258,0.342081841,7444.567,1657367961,70,433263
71,50.84450167,6.267306667,110.0829333,19.64155181,-1.186473332,-44.02518986,48.2247733,0.270509582,7487.152,1657368004,70,433263
72,50.84461667,6.267408333,109.0831462,20.05664588,-4.743069049,-43.48980103,48.127385,0.272991781,7543.781,1657368060,70,433263
73,50.84472333,6.267435,110.2833876,19.86640658,-1.681985967,-44.80692798,49.04424471,0.331354181,7594.731,1657368111,70,433263
74,50.84482,6.267488333,112.1835874,19.88270708,-0.984842964,-44.58284645,48.83255746,0.353157971,7635.153,1657368152,70,433263
75,50.84491667,6.267546667,112.283784,19.73419533,-0.546007505,-44.24976087,48.53759428,0.424969472,7685.169,1657368202,70,433263
76,50.84497009,6.267630926,111.8394146,19.77733677,0.384687935,-45.1112539,49.25871784,0.299584341,7752.351,1657368269,70,433263
77,50.84503333,6.267693333,111.6839719,18.83185684,-1.835648882,-45.01971348,48.83580965,0.306402756,7861.892,1657368378,70,433263
78,50.84518,6.26785,109.384226,21.26474138,-1.397004165,-43.79862229,48.70895626,0.354583483,7900.628,1657368417,70,433263
79,50.84525333,6.267945,111.9843423,18.96321629,-1.656948359,-44.22489978,48.14918338,0.360146075,7946.132,1657368463,70,433263
80,50.84531667,6.267981667,110.0844721,19.65291326,-4.227784147,-43.47057353,47.89544106,0.334294471,8017.463,1657368534,70,433263
81,50.84537,6.267823333,111.6847039,19.3478826,0.621781829,-44.38536399,48.43490328,0.348691036,8098.581,1657368615,70,433263
82,50.84543667,6.267856667,112.184844,21.1266692,-3.101100486,-43.41326605,48.38295272,0.251724914,8218.198,1657368735,70,433263
83,50.84549333,6.267863333,113.084977,17.91792483,0.659429445,-45.38495592,48.7997958,0.33232581,8277.225,1657368794,70,433263
84,50.845585,6.2679,110.4851755,19.16241095,-2.143728411,-44.06661382,48.10375339,0.34896232,8331.552,1657368848,70,433263
85,50.84564167,6.267906667,108.4853086,19.54613162,1.964564793,-44.59864867,48.73747668,0.338706039,8381.973,1657368898,70,433263
86,50.84573333,6.268033333,108.0854488,18.94847194,1.787642636,-44.64414782,48.53485549,0.307140632,8435.331,1657368952,70,433263
87,50.84580833,6.268123333,113.6855723,20.0234548,-2.270028024,-43.76024688,48.17879192,0.308206202,8515.377,1657369032,70,433263
88,50.84584167,6.268215,111.4855937,19.85941132,3.093892459,-44.35806907,48.70919222,0.328932627,8614.564,1657369131,70,433263
89,50.84575833,6.268325,111.3853204,18.7163047,-2.653168263,-44.2876727,48.15868443,0.360184449,8726.154,1657369243,70,433263
90,50.84565167,6.268475,110.9849646,19.14080762,-0.575767444,-44.34646835,48.3111351,0.293871846,8805.422,1657369322,70,433263
91,50.84556333,6.268605,109.8846663,19.76706682,0.177156731,-44.65777054,48.83899972,0.323018667,8859.211,1657369376,70,433263
92,50.845465,6.268836667,114.7842778,20.51467953,-2.342623339,-43.87794833,48.4951967,0.358340695,9081.685,1657369598,70,433263
93,50.84553,6.268921667,115.4843803,19.97064062,1.903971853,-44.67282557,48.97937938,0.377820848,9154.24,1657369671,70,433263
94,50.84560333,6.269005,115.5845041,19.42279478,0.657219512,-44.60485121,48.66050998,0.284092416,9175.656,1657369692,70,433263
0,50.84624598,6.267982157,109.8279012,16.78924803,1.43580687,-45.09122195,48.13869847,0.153192595,33.298,1657360630,70,404130
1,50.8462613,6.267953796,108.5923358,19.6234299,3.596810974,-43.79258036,48.12461935,0.339107806,139.848,1657360736,70,404130
2,50.84620559,6.267926275,108.8984278,21.0802439,-3.526052816,-41.5883225,46.76105232,0.348591227,419.682,1657361016,70,404130
3,50.84618167,6.267888333,109.8866297,13.20634841,1.338670315,-45.50175678,47.40365966,0.368099283,420.444,1657361017,0,404130
4,50.84615667,6.267841667,109.1865993,22.40119662,6.581123672,-42.40950029,48.41756766,0.312652422,499.265,1657361096,70,404130
5,50.846115,6.267795,109.0865285,18.59869213,6.525545679,-44.3453367,48.53479244,0.347976642,584.256,1657361181,70,404130
6,50.84608833,6.267811667,109.2864531,20.85142999,2.640517896,-42.90955184,47.8061803,0.412327839,656.998,1657361253,70,404130
7,50.84604833,6.267755,108.4863928,18.68256174,8.881820038,-44.10385274,48.9665644,0.974216837,759.297,1657361356,70,404130
8,50.846017,6.267718778,107.5263403,18.48549042,9.240835156,-44.18024799,49.07128519,0.849763637,837.763,1657361434,70,404130
9,50.84598991,6.267691944,108.0196253,16.86660833,-6.999711418,-42.20260288,45.9864412,0.331219837,926.415,1657361523,70,404130
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1060.78,1657361657,70,404130
0,50.84635667,6.268003949,154.2378508,19.77661792,3.330141837,-45.39530934,49.62977889,0.345227973,63.926,1657366776,70,300724
1,50.84632,6.267582149,153.4464667,22.0729826,3.022302907,-43.06441313,48.80670891,0.584722548,199.908,1657366912,70,300724
2,50.84625667,6.267540714,155.695702,22.2710674,4.335952847,-45.10964672,50.51637421,0.394561935,287.516,1657366999,70,300724
3,50.84620667,6.267480323,156.8893755,19.24308831,4.548468133,-48.78949073,52.75717283,0.366518605,355.592,1657367067,70,300724
4,50.84616333,6.267471018,158.9846048,17.69091372,-3.367990773,-45.55838705,48.99645576,0.300891319,425.577,1657367137,70,300724
5,50.846105,6.267372513,157.8159548,17.56164596,5.073811013,-46.29818513,49.79352362,0.316554088,487.225,1657367199,70,300724
6,50.846045,6.267335333,157.858031,22.59835426,3.996011523,-44.13355152,49.76506887,0.352508259,553.062,1657367265,70,300724
7,50.84599,6.267264058,157.0888358,21.43989092,4.947442477,-44.18043796,49.61132627,0.395714996,630.671,1657367342,70,300724
8,50.84591833,6.267168218,155.7463129,17.94506899,1.372247349,-45.91479301,49.33664676,0.305698058,714.145,1657367426,70,300724
9,50.845855,6.267097478,155.9429307,21.22011228,-9.357743066,-42.66716445,48.57700124,0.321823563,816.608,1657367528,70,300724
10,50.845815,6.267044629,157.2565763,12.06683201,0.983973762,-47.53641074,49.06531601,0.37888301,919.019,1657367631,70,300724
11,50.84575833,6.267018888,158.0046875,18.54162912,3.461706775,-45.33433206,49.2637352,0.394564677,1009.825,1657367722,70,300724
12,50.845715,6.266969887,158.3534242,14.04670902,1.447975659,-46.87157811,48.98292367,0.381730907,1010.985,1657367723,0,300724
13,50.84568667,6.266902587,159.3597414,19.90564398,-0.506154772,-44.90503431,49.19866573,0.342625464,1090.677,1657367802,70,300724
14,50.84563167,6.266842188,158.0280501,19.51573168,-4.650116035,-45.95793364,50.15117662,0.327287454,1279.871,1657367992,70,300724
15,50.84556,6.266795914,157.7276772,22.21724404,3.88509076,-45.19565075,50.52249282,0.34208027,1375.798,1657368088,70,300724
16,50.84550833,6.266735764,157.8066685,14.58108108,0.389287431,-48.94526024,51.07518888,0.421712619,1412.336,1657368124,70,300724
17,50.84544667,6.266696735,159.0797869,18.27577956,4.449565411,-45.71913507,49.5057566,0.305017366,1450.237,1657368162,70,300724
18,50.84539139,6.266718168,158.4744147,19.69310463,1.430026715,-45.78465091,49.86425999,0.325658054,1490.121,1657368202,70,300724
19,50.84531796,6.266748242,157.6277347,11.87510293,2.753222343,-48.15071656,49.6884122,0.325298965,1545.188,1657368257,70,300724
20,50.84526185,6.266990993,156.4973019,17.48989582,-0.839214422,-46.40061378,49.61006306,0.358851929,1586.542,1657368298,70,300724
21,50.84521472,6.266961568,156.666622,19.20836702,-1.915935605,-45.57830958,49.54682268,0.2731774,1691.471,1657368403,70,300724
22,50.84514833,6.266997855,156.3639249,21.74629765,0.99524531,-44.56536277,49.63303833,0.352066025,1735.965,1657368448,70,300724
23,50.845065,6.267058535,155.8586943,17.72338178,-3.118566477,-45.88379691,49.29655446,0.373038217,1772.939,1657368485,70,300724
24,50.84501833,6.267154982,156.1095431,18.42859988,-2.884557748,-45.44299611,49.2383607,0.337822882,1815.614,1657368527,70,300724
25,50.84492167,6.267185557,156.3824014,14.6643984,-2.729353852,-46.72687449,49.06520299,0.348305029,1875.145,1657368587,70,300724
26,50.844875,6.267250321,157.6765959,19.0930121,0.280793757,-45.42997796,49.2884261,0.33760917,1915.596,1657368627,70,300724
27,50.84479667,6.267303719,157.4444628,16.00531056,-1.701274238,-46.22404823,48.95477262,0.287026398,1959.454,1657368671,70,300724
28,50.84475,6.267426851,159.1922768,18.57493055,2.654862108,-45.83276765,49.54571261,0.360042282,2006.445,1657368718,70,300724
29,50.84468667,6.267412087,159.0653854,15.85824356,-2.270072377,-46.5486345,49.2352817,0.307098299,2054.794,1657368767,70,300724
30,50.84463833,6.267455588,159.4906641,15.76597069,-0.602843632,-47.08202842,49.66708488,0.281935068,2093.11,1657368805,70,300724
31,50.84457,6.267494672,158.4308885,21.84227265,-0.192441079,-44.74542465,49.82454621,0.347286375,2132.531,1657368844,70,300724
32,50.84465833,6.267548275,159.3459952,20.8043857,-0.691882934,-45.22631444,49.78832746,0.279551293,2170.747,1657368883,70,300724
33,50.84474667,6.267627248,159.2375366,20.87393731,2.800016083,-45.55008283,50.19961488,0.309492845,2229.321,1657368941,70,300724
34,50.84482667,6.267699394,159.2995315,19.84991237,-1.358779037,-45.69712514,49.84900851,0.341722022,2265.336,1657368977,70,300724
35,50.844915,6.267763402,158.8469592,20.4692131,-2.022355138,-45.00597758,49.53047638,0.338047864,2302.127,1657369014,70,300724
36,50.84497491,6.267825871,160.5792181,18.62630792,-3.54248727,-45.54478558,49.37176993,0.298126707,2332.691,1657369045,70,300724
37,50.84504833,6.267895175,158.343238,18.88263066,-1.495985743,-45.65688013,49.46875981,0.31945656,2371.941,1657369084,70,300724
38,50.84512833,6.267943866,160.9727763,19.13292239,0.658180479,-45.66276294,49.57796593,0.399426947,2372.308,1657369084,0,300724
39,50.84519,6.268003028,161.7383201,15.5025989,-0.585671714,-46.8145201,49.34125693,0.279172076,2406.137,1657369118,70,300724
40,50.84526667,6.268020323,162.4698007,19.63553279,-1.492358504,-45.46053004,49.55761566,0.329540551,2447.032,1657369159,70,300724
41,50.84533833,6.267920513,162.552362,19.1751411,3.683366755,-45.77348965,49.82478174,0.296123198,2483.852,1657369196,70,300724
42,50.84545157,6.267854161,161.5971567,19.14760303,4.096383095,-45.80199509,49.81641224,0.342452535,2521.787,1657369234,70,300724
43,50.84557667,6.267911412,161.0842428,21.9805057,-1.921179618,-44.37055757,49.56239504,0.312151223,2554.832,1657369267,70,300724
44,50.84567833,6.267943734,160.5657012,19.45383908,0.384303352,-45.61884668,49.60055923,0.312596285,2590.283,1657369302,70,300724
45,50.84571954,6.267983419,158.7889523,19.81446803,4.027865069,-45.45564815,49.75563829,0.340884195,2626.417,1657369338,70,300724
46,50.8457,6.268021267,157.1540477,15.99924398,-0.556761994,-46.65092964,49.32868603,0.31773516,2658.284,1657369370,70,300724
47,50.845465,6.268102851,157.9259035,18.19377847,-6.42821957,-44.80554548,48.8077798,0.347334124,2695.59,1657369407,70,300724
48,50.84555,6.268145929,158.9923812,17.81564544,-0.697959665,-45.79993014,49.17280704,0.339288541,2732.071,1657369444,70,300724
49,50.84561,6.268238921,158.8167294,17.61541371,0.553381205,-46.14117715,49.41183063,0.282251333,2775.094,1657369487,70,300724
50,50.845695,6.268330115,158.1241693,15.84411924,-0.754348207,-46.62556577,49.25294669,0.368083569,2812.095,1657369524,70,300724
51,50.84578,6.268407612,157.6192743,16.15117459,-0.32322353,-46.57718113,49.31786167,0.334100076,2813.11,1657369525,0,300724
52,50.84585,6.268484874,158.519379,15.96335771,1.502285378,-46.0526044,48.86118524,0.778954065,2856.371,1657369568,70,300724
53,50.84597667,6.268544651,156.9409146,11.92628976,4.874950784,-45.801271,48.04491016,1.883964377,2857.104,1657369569,0,300724
54,54,6.268616212,157.2662273,18.40697896,-2.866562091,-45.36389634,49.06964733,0.319887277,2901.213,1657369613,70,300724
55,55,6.268719574,158.2592089,13.06628049,0.083107018,-46.29933259,48.17790576,0.79056814,2901.644,1657369613,0,300724
56,56,6.268813992,157.8604607,18.17398445,0.287102945,-46.24986572,49.7333828,0.36848593,2936.026,1657369648,70,300724
57,57,6.268875951,157.2554441,19.79541441,1.111332893,-45.60262903,49.74185786,0.334007474,2969.631,1657369681,70,300724
58,58,6.268958098,157.4715387,20.46456765,1.413004514,-45.13938451,49.59083971,0.3322131,3006.968,1657369719,70,300724
59,59,6.269009754,157.8211008,20.68605131,6.107059193,-44.94696753,49.92689089,0.379653808,3041.336,1657369753,70,300724
60,60,6.269072812,157.4298824,18.69863186,-1.256438882,-45.37926761,49.11915463,0.388202805,3095.071,1657369807,70,300724
61,61,6.269129857,157.8873256,22.19149336,1.379301126,-43.98959231,49.35716395,0.402626416,3116.491,1657369828,70,300724
62,62,6.269075712,157.0401509,20.2993745,2.577072276,-44.59552749,49.13296809,0.360973933,3116.888,1657369829,0,300724
63,63,6.268989256,157.0970942,22.32345975,0.527344186,-43.44180826,48.95698318,0.306121722,3155.795,1657369868,70,300724
64,64,6.268919631,157.0655775,18.45716314,5.22235916,-45.28985192,49.32995971,0.374215839,3190.934,1657369903,70,300724
65,65,6.268836606,156.9064642,21.38356697,4.246228995,-44.14230766,49.25385977,0.365160939,3226.184,1657369938,70,300724
66,66,6.268770852,156.1250561,19.9904735,0.41256472,-44.76201608,49.03353375,0.288084971,3273.574,1657369985,70,300724
67,67,6.268698796,156.9114872,19.49864307,4.446182122,-45.07763225,49.35093607,0.354102952,3274.15,1657369986,0,300724
68,68,6.268630563,156.799302,19.68805463,2.358331946,-44.94622318,49.12975219,0.272028795,3324.421,1657370036,70,300724
69,69,6.268571738,155.8865762,17.18299559,9.182022558,-45.29288701,49.42454643,0.374836398,3365.027,1657370077,70,300724
70,70,6.268505814,156.687268,16.49435019,2.220284673,-46.2266649,49.19355049,0.329538197,3415.021,1657370127,70,300724
71,71,6.268437208,156.9705932,16.74157438,-0.572769019,-45.85044632,48.86672532,0.315466367,3415.409,1657370127,0,300724
72,72,6.268361737,157.8911241,20.82254302,5.971751022,-44.10593997,49.23473522,0.367005166,3451.912,1657370164,70,300724
73,73,6.268307207,158.2351018,18.68474993,5.405769498,-45.25015248,49.28365751,0.304677226,3493.18,1657370205,70,300724
74,74,6.268234224,157.9226852,19.63683357,2.749149711,-44.85433475,49.06601775,0.295408623,3529.571,1657370241,70,300724
75,75,6.268156233,157.6661506,22.62642147,0.045057505,-43.36617644,48.94117475,0.31784868,3568.134,1657370280,70,300724
76,76,6.268079426,157.611254,19.63748902,3.739727463,-45.04913554,49.31598745,0.328484667,3607.266,1657370319,70,300724
77,77,6.268011921,157.460265,20.88087785,-2.210211406,-44.16012301,48.90925832,0.334478505,3641.002,1657370353,70,300724
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3690.469,1657370402,70,300724
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3721.679,1657370434,70,300724
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3757.069,1657370469,70,300724
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3800.006,1657370512,70,300724
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3800.485,1657370512,0,300724
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3837.058,1657370549,70,300724
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3876.65,1657370588,70,300724
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3951.289,1657370663,70,300724
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3987.193,1657370699,70,300724
0,50.84656507,6.267991564,157.8624923,21.97691187,-3.5817751,-46.04709625,51.14999766,0.353957281,26.28,1657360046,70,428349
1,50.8463609,6.268056254,154.4869554,22.29697094,1.159162807,-45.02524436,50.25810983,0.321086017,287.064,1657360306,70,428349
2,50.84631618,6.268013594,156.4868746,22.25689387,4.093041004,-45.12624468,50.49019329,0.29347703,411.348,1657360431,70,428349
3,50.84627541,6.26799998,154.4867846,22.76676192,-0.862236861,-44.82297167,50.28200814,0.333299867,518.279,1657360538,70,428349
4,50.84622585,6.267964907,155.4866871,22.24438951,0.570165048,-45.20464859,50.38547096,0.285938777,667.77,1657360687,70,428349
5,50.8461823,6.267913293,152.7088372,22.24668495,-0.214042159,-45.06708875,50.26073728,0.315845356,838.01,1657360857,70,428349
6,50.84616676,6.267874555,152.4866024,23.13085076,-0.666224449,-44.38316073,50.0548517,0.290764139,1128.273,1657361148,70,428349
7,50.84608736,6.267795953,154.4864609,23.84495237,-0.869397157,-43.94583953,50.01346278,0.252767617,1297.179,1657361316,70,428349
8,50.8460643,6.267739656,153.4864414,23.28952727,0.084214228,-44.42302802,50.15916127,0.350083783,1570.925,1657361590,70,428349
9,50.84601225,6.267716082,155.4863305,23.01095088,0.51507616,-44.33396993,49.95412107,0.286864043,1708.622,1657361728,70,428349
10,50.84598188,6.267642512,157.4863046,22.65241462,2.635451044,-44.39756497,49.91335378,0.334334107,1914.675,1657361934,70,428349
11,50.84659136,6.268018155,156.4875388,23.42533913,-1.126425365,-44.57834233,50.37230661,0.374103747,2306.251,1657362325,70,428349
12,50.84590445,6.267593537,157.4861486,23.19498002,-0.681162558,-44.1903074,49.91501405,0.272383218,3109.435,1657363129,70,428349
13,50.84587632,6.267540901,158.4861145,23.35703199,-0.744156688,-44.36440729,50.14423185,0.316722342,3222.843,1657363242,70,428349
14,50.84582653,6.267503947,157.4860177,21.04127876,-1.406023492,-45.47998379,50.13299986,0.308290577,3365.7,1657363385,70,428349
15,50.84575973,6.267423862,159.4859076,20.78231343,-1.459525059,-45.36781823,49.92394039,0.373406539,3614.555,1657363634,70,428349
16,50.84568511,6.267366882,156.4857636,21.51618186,-2.981356134,-45.13077409,50.08845869,0.307152337,3713.78,1657363733,70,428349
17,50.8456624,6.267295895,156.4857545,21.29348365,-1.643540922,-45.40844895,50.18141365,0.349848268,3834.505,1657363854,70,428349
18,50.8456089,6.267245194,157.4856577,21.03067333,-0.86633016,-45.52514621,50.15722525,0.31440464,3945.201,1657363964,70,428349
19,50.84557466,6.267214292,154.4855947,21.18029352,-0.213583456,-45.70004643,50.37102214,0.284234263,4053.233,1657364072,70,428349
20,50.84555503,6.267144932,154.485592,21.16804284,-1.084437197,-45.63287691,50.3170093,0.301140136,4202.881,1657364222,70,428349
21,50.8454656,6.267123353,148.2631669,21.06870635,-0.567211781,-45.55032381,50.19182761,0.311327319,4371.744,1657364391,70,428349
22,50.84544908,6.267041906,153.4854019,21.34325709,-1.66180251,-45.54720246,50.32880107,0.267340494,4524.071,1657364543,70,428349
23,50.84657169,6.268016833,150.4874919,21.61363975,-1.592789379,-45.58279522,50.47462681,0.316552127,4937.338,1657364957,70,428349
24,50.84658373,6.267978369,156.4875461,21.73305321,-1.367582134,-45.91080829,50.81484991,0.409544344,8840.797,1657368860,70,428349
25,50.84540246,6.266940369,154.4853546,21.43577121,-0.490767884,-45.50028283,50.30045035,0.343908802,9332.21,1657369351,70,428349
26,50.84534096,6.266852404,154.2630402,21.77891535,-0.753775345,-45.32282513,50.29146816,0.388319427,9527.823,1657369547,70,428349
27,50.84525314,6.266807752,158.4850784,21.58652594,-1.815387188,-45.39852121,50.30328729,0.276577105,9623.21,1657369642,70,428349
28,50.84518178,6.266727983,158.4849571,21.36176575,-1.717543517,-45.85215536,50.61483225,0.326367182,9732.128,1657369751,70,428349
29,50.84511543,6.266662392,155.4848387,21.47804895,-1.340011638,-45.57179756,50.39878104,0.315407602,9842.808,1657369862,70,428349
30,50.84508215,6.266697138,157.4847355,21.79120778,-1.759545493,-45.69747276,50.66028502,0.275444745,9976.342,1657369996,70,428349
31,50.84499775,6.26675859,153.484491,21.67352063,-2.441945001,-45.56527846,50.51792668,0.307196767,10149.532,1657370169,70,428349
32,50.84490017,6.266919559,156.4841502,22.16133532,-1.751140138,-45.68494552,50.80833806,0.302247312,10302.357,1657370322,70,428349
33,50.84480887,6.267030819,156.4838567,22.02460722,-0.791345869,-45.43368443,50.49823456,0.325084397,10433.367,1657370453,70,428349
34,50.84468769,6.267221101,157.4834397,22.24922654,-0.807116188,-45.27362709,50.45295922,0.297797763,10568.789,1657370588,70,428349
35,50.8444967,6.267414393,159.3161848,15.28604659,-0.256601947,-48.7091241,51.05762825,0.339391892,10656.106,1657370675,70,428349
36,50.84449561,6.267547669,160.4827625,15.57693199,-0.611177933,-48.87301543,51.30003591,0.291228154,10838.596,1657370858,70,428349
37,50.8445083,6.267678639,157.4827085,20.5980117,-1.684814339,-45.76344327,50.21494538,0.348896279,11057.551,1657371077,70,428349
38,50.84461616,6.26781524,162.4828815,20.05725002,-1.121364152,-45.96992079,50.16912531,0.330844426,11180.743,1657371200,70,428349
39,50.84472981,6.268009129,162.4830315,20.44190715,-0.89630223,-46.08751292,50.42652588,0.258280538,11320.686,1657371340,70,428349
40,50.84487803,6.268219617,157.4832546,20.10424271,-0.629072678,-46.06115712,50.26250681,0.369777226,11483.11,1657371502,70,428349
41,50.84504995,6.268422248,160.4835401,20.21764104,-0.960084804,-45.88531521,50.15257645,0.297199355,11612.971,1657371632,70,428349
42,50.84526273,6.268589289,153.4839477,20.52913668,-0.574871545,-45.86496533,50.25421655,0.311302338,11734.421,1657371754,70,428349
43,50.84547018,6.268829561,158.484295,20.60357113,-0.482857681,-46.82891077,51.16445002,0.348330733,11875.627,1657371895,70,428349
44,50.84569182,6.269181734,165.4846041,19.61524249,0.067025377,-46.46999888,50.44194521,0.324873621,12059.273,1657372079,70,428349
0,50.846605,6.268018333,105.6875717,19.51867204,-0.373434687,-44.75352287,48.82801672,0.309246067,94.095,1657369502,70,439093
1,50.84644833,6.267681667,106.1874101,19.1817728,-0.568842555,-45.10851356,49.02595679,0.324649033,170.915,1657369579,67,439093
2,50.84620352,6.267133333,105.5871719,19.24582868,-0.164530675,-47.14881958,50.93105394,0.302845158,239.447,1657369647,69,439093
3,50.84598333,6.266745,108.6868896,19.67734767,-0.310576517,-44.87687154,49.00391456,0.294080101,299.735,1657369708,67,439093
4,50.84562833,6.266411667,107.7640226,19.61363915,0.79415082,-45.21195472,49.29552988,0.364647565,377.991,1657369786,70,439093
5,50.84519333,6.266226667,109.4853098,18.32178633,0.723736706,-46.94374377,50.44431465,0.82166363,495.424,1657369903,69,439093
6,50.8449,6.266458333,112.9844484,19.20494881,-1.029789742,-45.02522114,48.96796646,0.328350764,564.803,1657369973,70,439093
7,50.84436537,6.266901759,112.0328649,19.59039146,0.658638969,-44.92155228,49.09519315,0.511050853,654.485,1657370062,70,439093
8,50.84429167,6.267083333,110.8825687,18.74890097,-0.044517763,-45.06736038,48.81366536,0.271839167,712.249,1657370120,67,439093
9,50.84419167,6.267206667,111.0822464,20.18094161,2.042057713,-44.98840566,49.35733414,0.292472267,819.355,1657370227,70,439093
10,50.84426,6.267386667,110.6822955,19.31574021,1.947233787,-45.37534835,49.35849878,0.330167717,880.567,1657370288,66,439093
11,50.84437833,6.267813333,108.8823062,19.20652703,0.470881748,-45.26285771,49.17708359,0.338204947,961.874,1657370370,70,439093
12,50.84466333,6.268413333,108.2826086,19.0133982,-0.174573399,-45.15182866,48.99723745,0.294712596,1074.181,1657370482,70,439093
13,50.84490667,6.268756667,108.1829762,19.05887012,0.101451807,-44.92496474,48.80431865,0.3088087,1148.852,1657370557,68,439093
14,50.845095,6.269215,112.7831359,19.04510761,3.143572849,-45.23599013,49.25219212,0.466344101,1212.581,1657370620,63,439093
