,station,lat,lon,altitude,magx,magy,magz,mag_abs,mag_abs_std,time,unix_time,mag_count,student_id_list
25,25.0,50.84556493,6.267057041,160.5271255,17.15854217,-3.526153346,-44.77230137,48.08101834,0.373072879,1696.109,1657361256.0,70.0,428345.0
26,26.0,50.84552986,6.267010883,160.6047245,17.95832353,0.481783036,-45.17113092,48.61383776,0.276598917,1735.258,1657361295.0,70.0,428345.0
27,27.0,50.84548551,6.266968692,159.5350812,18.62812211,2.080388539,-44.7663147,48.53372465,0.389062606,1777.43,1657361338.0,70.0,428345.0
28,28.0,50.84546639,6.266944275,159.052771,18.87143645,5.536435822,-45.27125582,49.36040573,0.325170782,1810.548,1657361371.0,70.0,428345.0
29,29.0,50.84542656,6.266889686,158.396521,19.1956434,6.507443033,-44.62571656,49.01540168,0.367974443,1851.928,1657361412.0,70.0,428345.0
30,30.0,50.84537652,6.266843246,159.9371097,18.1364481,1.406007413,-44.90452434,48.4506667,0.343907346,1888.838,1657361449.0,70.0,428345.0
31,31.0,50.84535829,6.266816527,159.2627698,18.98528344,6.659563719,-45.36529138,49.62801884,0.332908929,1942.084,1657361502.0,70.0,428345.0
32,32.0,50.84530509,6.266733535,159.0001824,18.28801902,1.438983747,-44.51393149,48.14708639,0.315930754,2016.18,1657361576.0,70.0,428345.0
33,33.0,50.84527423,6.266696994,157.5193708,18.55680757,5.296101182,-45.42479548,49.35555409,0.361518043,2074.861,1657361635.0,70.0,428345.0
34,34.0,50.84523628,6.266682129,158.3820814,18.87612871,4.021563877,-45.11562822,49.07279788,0.366301216,2121.764,1657361682.0,70.0,428345.0
35,35.0,50.84519215,6.266638284,157.4571133,18.6318161,3.449039636,-44.79898169,48.64483261,0.355633141,2162.805,1657361723.0,70.0,428345.0
36,36.0,50.84517533,6.266594282,157.6046298,17.97531087,0.363778533,-45.15248778,48.60187634,0.357347411,2208.143,1657361768.0,70.0,428345.0
37,37.0,50.84513918,6.266563267,158.3336102,16.90864416,-1.754489604,-45.1315609,48.22945747,0.296810796,2246.848,1657361807.0,70.0,428345.0
38,38.0,50.84513009,6.266580335,159.960849,15.57910192,-3.993703318,-45.32393815,48.09434024,0.289958803,2284.243,1657361844.0,70.0,428345.0
39,39.0,50.84660773,6.267998452,161.110472,19.68619987,2.967436906,-44.67659095,48.9133879,0.323988572,3274.666,1657362835.0,70.0,428345.0
40,40.0,50.84508419,6.266560473,157.7682457,17.18627475,-4.259151169,-44.17270769,47.59149448,0.31133152,3756.39,1657363317.0,70.0,428345.0
41,41.0,50.84503515,6.266632685,160.3355383,16.14090936,-4.543520982,-44.46599366,47.52407352,0.313973487,3794.591,1657363355.0,70.0,428345.0
42,42.0,50.84498763,6.266696676,159.7543599,16.57779745,-4.415141545,-44.13206449,47.35080261,0.316171587,3830.82,1657363391.0,70.0,428345.0
43,43.0,50.84496981,6.266724848,160.3236514,17.040148,-2.523040623,-44.72885126,47.93374617,0.279236883,3867.544,1657363428.0,70.0,428345.0
44,44.0,50.84495032,6.266762453,160.8204873,17.18771033,-3.671839506,-44.66410076,48.00020398,0.379960439,3900.158,1657363460.0,70.0,428345.0
45,45.0,50.84491257,6.266838872,160.4554578,18.89840341,-0.280692785,-44.49148456,48.3411674,0.336403857,3938.441,1657363499.0,70.0,428345.0
46,46.0,50.84485733,6.266911163,159.7164465,16.08323887,-5.767297452,-44.40306004,47.57849154,0.323996552,3975.981,1657363536.0,70.0,428345.0
47,47.0,50.84484179,6.26692138,159.4114061,16.040673,-7.078706557,-44.10130506,47.46568462,0.288203526,4010.485,1657363571.0,70.0,428345.0
48,48.0,50.84480873,6.26694668,158.9401249,15.84233976,-6.767120825,-44.02209827,47.28511096,0.303173949,4042.987,1657363603.0,70.0,428345.0
49,49.0,50.84475856,6.267016001,158.7890422,16.52643138,-3.673612537,-44.31809344,47.44935711,0.348158021,4084.411,1657363645.0,70.0,428345.0
50,50.0,50.84472649,6.267065299,159.2449037,15.40554367,-6.143306719,-43.9180082,46.94710623,0.329297528,4123.761,1657363684.0,70.0,428345.0
51,51.0,50.84469703,6.267146343,158.6793285,18.76117823,-0.33035884,-44.28015371,48.09426547,0.362555785,4158.737,1657363719.0,70.0,428345.0
52,52.0,50.84465429,6.267143873,156.5480162,17.11153551,-3.747048605,-44.2884444,47.62849917,0.300440446,4190.921,1657363751.0,63.0,428345.0
53,53.0,50.84456268,6.267345348,158.6226605,15.63122924,-5.021017909,-45.14549522,48.06597541,0.378347459,4269.078,1657363829.0,70.0,428345.0
54,54.0,50.84453275,6.267411401,160.791972,16.08317522,-6.158533573,-44.14089514,47.38342917,0.323795493,4307.003,1657363867.0,70.0,428345.0
55,55.0,50.8445826,6.267424431,161.2163194,17.44940229,-2.608476847,-44.96456092,48.30431535,0.356905286,4351.728,1657363912.0,70.0,428345.0
56,56.0,50.84463701,6.267412076,160.141515,14.31544623,-6.832836478,-44.98043752,47.71032829,0.390459695,4402.077,1657363962.0,70.0,428345.0
57,57.0,50.84467102,6.267438903,161.8244448,14.5601446,-6.986320945,-45.11478615,47.92050056,0.306864743,4454.387,1657364015.0,70.0,428345.0
58,58.0,50.84474708,6.267454499,164.2788664,16.06560578,-5.300955854,-45.13179229,48.19991924,0.270529129,4489.918,1657364050.0,70.0,428345.0
59,59.0,50.84479577,6.267481499,163.8582619,17.17623321,-1.657476105,-45.41422457,48.58368323,0.325899781,4523.802,1657364084.0,70.0,428345.0
60,60.0,50.84485863,6.267529049,164.5553202,18.30376906,0.235696769,-45.60946083,49.14762535,0.308128164,4558.51,1657364119.0,70.0,428345.0
61,61.0,50.84491899,6.267533674,166.7534344,16.26458144,-7.673954797,-43.82655275,47.75539039,1.014497287,4592.407,1657364153.0,70.0,428345.0
62,62.0,50.84493949,6.267627404,167.1990411,19.47952715,-0.561342214,-45.2408589,49.26187205,0.288971667,4629.254,1657364189.0,70.0,428345.0
63,63.0,50.84499492,6.267695847,165.2542527,15.72809537,-6.003993968,-44.7623557,47.82669198,0.339573629,4666.659,1657364227.0,70.0,428345.0
64,64.0,50.84503748,6.26773409,165.3248539,16.60313178,-2.215443155,-45.23519233,48.23873351,0.281352112,4711.663,1657364272.0,70.0,428345.0
65,65.0,50.8450871,6.267773819,163.8548218,20.03315362,6.388935035,-45.41983724,50.05261917,0.285943064,4750.19,1657364310.0,70.0,428345.0
66,66.0,50.84514234,6.267859011,164.1927945,18.13739788,0.162116626,-45.3177645,48.81648418,0.300642966,4795.435,1657364356.0,70.0,428345.0
67,67.0,50.84518984,6.267921993,162.2802407,20.04725478,4.740286051,-44.71300948,49.23178624,0.312608121,4832.524,1657364393.0,70.0,428345.0
68,68.0,50.84523644,6.267957791,161.4832622,19.0824967,8.800673144,-45.24603964,49.89527272,0.347242278,4880.681,1657364441.0,70.0,428345.0
69,69.0,50.84527728,6.268000986,160.2931986,17.46930092,-1.666685874,-45.09212129,48.3890019,0.342452746,4943.775,1657364504.0,70.0,428345.0
70,70.0,50.84531669,6.268028185,160.1619153,15.48925635,-6.858536169,-44.45796258,47.57959704,0.350407799,4981.466,1657364542.0,70.0,428345.0
71,71.0,50.84537856,6.268012293,160.043742,18.94795976,1.427063983,-45.20293323,49.03556262,0.298306476,5040.89,1657364601.0,70.0,428345.0
72,72.0,50.8454242,6.26796528,160.3305279,15.12025392,-8.37227429,-43.97035893,47.33355359,0.43564171,5082.922,1657364643.0,70.0,428345.0
73,73.0,50.84550613,6.267923299,160.8498438,17.0040996,-3.725979137,-45.076377,48.32378736,0.30864175,5123.646,1657364684.0,70.0,428345.0
74,74.0,50.84556722,6.267933091,158.6737503,19.48302759,1.821877119,-45.00064626,49.07275173,0.310612642,5163.244,1657364723.0,70.0,428345.0
75,75.0,50.84560777,6.267982382,158.1538751,19.20518505,6.674252101,-45.3574755,49.70818754,0.354344507,5199.926,1657364760.0,70.0,428345.0
76,76.0,50.84566086,6.268065266,158.103135,19.257727,7.624360888,-45.6737114,50.15422483,0.379258399,5244.922,1657364805.0,70.0,428345.0
77,77.0,50.84570712,6.268159747,157.7025681,19.67733776,3.785537849,-45.03417587,49.2926706,0.353567263,5285.291,1657364845.0,70.0,428345.0
78,78.0,50.84567885,6.268221844,155.2630605,16.43380728,-4.093544415,-44.84274308,47.938814,0.347992938,5337.548,1657364898.0,70.0,428345.0
79,79.0,50.84572164,6.268332806,155.6040754,15.55522848,-6.082122353,-44.60611452,47.63179207,0.311536949,5391.201,1657364951.0,70.0,428345.0
80,80.0,50.84571801,6.268316018,156.9697357,16.40537883,-4.136418169,-44.58219299,47.6872994,0.308581419,5515.849,1657365076.0,70.0,428345.0
81,81.0,50.84569521,6.268391174,154.5850289,17.65975887,-1.319055746,-44.94603522,48.31101341,0.308623887,5556.833,1657365117.0,70.0,428345.0
82,82.0,50.84561808,6.268434149,156.5430694,18.30767125,0.433065621,-45.13705363,48.71325291,0.372664036,5604.281,1657365164.0,70.0,428345.0
83,83.0,50.84561775,6.26853334,155.5864512,19.26649617,3.285341341,-45.16329395,49.21302741,0.293714212,5640.946,1657365201.0,70.0,428345.0
84,84.0,50.84555936,6.268636785,158.8891906,16.29691338,-4.577509754,-44.94420967,48.02847394,0.332465999,5681.882,1657365242.0,70.0,428345.0
85,85.0,50.84554536,6.268710837,158.7198447,16.64907137,-2.549714465,-45.53149915,48.61336005,0.532302091,5716.07,1657365276.0,70.0,428345.0
86,86.0,50.8455083,6.268817787,155.9818926,19.64726832,5.823616328,-46.23586279,50.57499183,0.366078645,5774.092,1657365334.0,70.0,428345.0
87,87.0,50.84553547,6.268868947,156.394567,19.4873442,3.515329552,-45.85600379,49.95739065,0.536796919,5862.661,1657365423.0,70.0,428345.0
88,88.0,50.84556837,6.268945474,156.2629139,17.98165722,-1.901723531,-45.04246521,48.54209638,0.341896346,5865.489,1657365426.0,0.0,428345.0
89,89.0,50.84561709,6.269016484,155.4351051,18.31254965,-1.382690743,-44.74987559,48.37366131,0.349639801,5908.647,1657365469.0,70.0,428345.0
90,90.0,50.84570524,6.269194593,157.2439531,17.83399437,-0.079257072,-44.93074063,48.35072986,0.365184112,5948.957,1657365509.0,70.0,428345.0
91,91.0,50.84574024,6.269178752,157.7121201,14.74923571,-5.862891476,-44.900137,47.62487771,0.306222544,6002.146,1657365562.0,70.0,428345.0
92,92.0,50.84576502,6.269111669,157.5360083,17.76645884,-3.621987619,-44.38610039,47.95027177,0.358138334,6042.004,1657365602.0,70.0,428345.0
93,93.0,50.84581505,6.269051572,156.5910934,17.64540781,-3.543147983,-44.92714735,48.40035373,0.348895684,6078.273,1657365638.0,70.0,428345.0
94,94.0,50.84582558,6.268987239,155.8526284,18.0868557,-0.065030001,-44.79328809,48.30881751,0.373558088,6109.221,1657365669.0,70.0,428345.0
95,95.0,50.84585803,6.268937201,157.1376855,18.2290602,0.741990893,-44.71595759,48.29867183,0.321742139,6141.156,1657365701.0,70.0,428345.0
96,96.0,50.84589781,6.268831581,157.2554685,19.11292289,0.46051009,-44.89819439,48.80066675,0.255575222,6170.047,1657365730.0,70.0,428345.0
97,97.0,50.84592717,6.268803278,156.4778006,19.23040976,1.825270183,-44.61436353,48.62132955,0.315872928,6201.636,1657365762.0,70.0,428345.0
98,98.0,50.84594837,6.268763663,156.5453792,19.13979746,2.109582949,-44.59264379,48.57383859,0.304399831,6230.958,1657365791.0,70.0,428345.0
99,99.0,50.84599469,6.268707003,155.9915629,19.8041635,4.393022197,-43.98827253,48.44211851,0.305288709,6259.013,1657365819.0,70.0,428345.0
100,100.0,50.84602376,6.268661708,155.3693381,19.87495752,3.680111899,-44.32632719,48.71882068,0.346103146,6289.033,1657365849.0,70.0,428345.0
101,101.0,50.84604123,6.268632256,155.346803,18.54256415,-0.632842204,-44.2777414,48.00962546,0.355939422,6321.504,1657365882.0,70.0,428345.0
102,102.0,50.84609027,6.26856779,156.4348237,17.68608055,-2.837776543,-44.2932627,47.78070226,0.31355334,6352.858,1657365913.0,70.0,428345.0
103,103.0,50.84612788,6.268514316,155.2046318,19.46077934,2.676685992,-44.62959096,48.76450227,0.356027097,6383.287,1657365943.0,70.0,428345.0
104,104.0,50.84615688,6.268459,153.9383064,17.91364653,-3.602715886,-44.83208803,48.41878482,0.280840146,6410.8,1657365971.0,63.0,428345.0
105,105.0,50.84618675,6.268370333,155.0566591,18.57483749,-1.973000939,-44.54091786,48.30201585,0.301925895,6442.78,1657366003.0,70.0,428345.0
106,106.0,50.84622984,6.268303487,155.7701688,17.61376362,-3.516069753,-44.08680196,47.60728133,0.323118512,6475.237,1657366035.0,70.0,428345.0
107,107.0,50.84626526,6.268243534,154.9377876,19.31805649,0.569354095,-43.80489311,47.88082924,0.339752494,6508.242,1657366068.0,70.0,428345.0
108,108.0,50.84630298,6.268145786,155.3293676,16.47518317,-4.475784687,-44.40748623,47.62141538,0.466518403,6541.673,1657366102.0,70.0,428345.0
109,109.0,50.84658102,6.268005518,153.2483387,19.87550062,3.808620112,-44.51095319,48.897038,0.310182802,6578.147,1657366138.0,70.0,428345.0
110,110.0,50.84659088,6.268015706,154.7087713,19.9409359,4.703738308,-44.54949384,49.0369879,0.340663822,6858.005,1657366418.0,70.0,428345.0
111,111.0,50.84642377,6.267664767,152.9872428,19.70513611,9.576047448,-44.5472453,49.65321922,0.384882229,9897.345,1657369458.0,70.0,428345.0
112,112.0,50.84626394,6.267308981,153.1933428,13.58375259,-7.225519221,-43.88301768,46.51852352,0.428045156,10013.42,1657369574.0,70.0,428345.0
113,113.0,50.84597483,6.266754433,156.5574162,17.32215445,-3.710289563,-44.10038441,47.52700037,0.325125791,10102.604,1657369663.0,70.0,428345.0
114,114.0,50.84563821,6.266403182,157.629872,19.54068402,3.671925255,-44.42553602,48.9111575,0.804643038,10165.823,1657369726.0,70.0,428345.0
115,115.0,50.84523437,6.266237273,159.9021538,20.39258889,2.999190412,-44.50320364,49.04667816,0.324972086,10270.403,1657369831.0,70.0,428345.0
116,116.0,50.84496378,6.26643542,165.5506003,20.02745795,6.410709613,-44.75086436,49.4464707,0.366061182,10339.636,1657369900.0,70.0,428345.0
117,117.0,50.84434033,6.266966567,160.2485129,17.74672862,1.826211165,-45.61107973,48.98643597,0.353480786,10398.536,1657369959.0,70.0,428345.0
118,118.0,50.84421803,6.267186581,161.1655348,19.95711686,6.683217035,-44.71304458,49.42134296,0.395198481,10526.495,1657370087.0,70.0,428345.0
119,119.0,50.84425925,6.267465579,161.5012822,21.69137609,1.8753296,-43.73893176,48.93870964,0.425028828,10611.09,1657370171.0,70.0,428345.0
120,120.0,50.84440578,6.267805469,159.0402256,19.72001356,4.136354017,-45.12763775,49.42447254,0.306317905,10686.94,1657370247.0,70.0,428345.0
121,121.0,50.84453086,6.268121256,162.3143553,19.77648122,2.484679147,-45.0069379,49.22597607,0.3202641,10750.595,1657370311.0,70.0,428345.0
122,122.0,50.84475672,6.268549126,161.2539704,19.19290831,-0.462504928,-44.46901343,48.46412043,0.771785281,10808.15,1657370368.0,70.0,428345.0
123,123.0,50.84499558,6.268875977,157.9842266,24.51588854,0.797608052,-44.52193936,50.83713128,0.415642086,10873.484,1657370434.0,70.0,428345.0
124,124.0,50.84512833,6.269251382,160.2267403,19.1868036,-1.565492305,-44.56374016,48.54959826,0.308217852,10939.182,1657370499.0,70.0,428345.0
125,125.0,50.84529792,6.269769147,160.5395704,22.36882902,-2.38987358,-42.59741859,48.17917671,0.318724831,10991.1,1657370551.0,70.0,428345.0
126,126.0,50.84546783,6.269660495,158.1863437,14.95960109,-6.414653185,-44.39742633,47.28907858,0.299933319,11050.149,1657370610.0,70.0,428345.0
127,127.0,50.84574869,6.269797004,157.0726477,20.34381665,4.750228337,-44.53498159,49.1946652,0.318038688,11120.244,1657370680.0,70.0,428345.0
128,128.0,50.84595547,6.269424599,155.5738717,17.8577431,-3.103453108,-44.47521891,48.03340002,0.298970588,11228.609,1657370789.0,70.0,428345.0
129,129.0,50.84610741,6.269089852,159.0418946,19.96400367,1.847933643,-44.52052291,48.82888701,0.330136801,11288.27,1657370848.0,70.0,428345.0
130,130.0,50.84638323,6.26852446,159.8404489,17.41974847,-5.385258164,-44.07799666,47.70587725,0.324313699,11341.28,1657370901.0,70.0,428345.0
