,station,lat,lon,altitude,magx,magy,magz,mag_abs,mag_abs_std,time,unix_time,mag_count,student_id_list
28,28.0,50.84603167,6.2683,157.6859992,18.99029214,-2.342690977,-44.28289517,48.24106538,0.333655057,5003.403,1657363736.0,70.0,428426.0
29,29.0,50.84609167,6.268243333,156.9861814,19.18119098,-1.958615897,-44.04121448,48.07853661,0.343376396,5129.193,1657363862.0,70.0,428426.0
30,30.0,50.846595,6.268023333,155.5875442,19.50468355,1.958683426,-44.53686011,48.66223662,0.328370568,5243.784,1657363977.0,70.0,428426.0
31,31.0,50.84612139,6.268066574,157.1419236,18.39934878,-3.228869997,-43.85340603,47.66981403,0.272802281,5536.756,1657364270.0,70.0,428426.0
32,32.0,50.84608,6.268043333,156.3862827,19.10286833,-1.804655904,-43.88893983,47.90166615,0.318571568,5868.09,1657364601.0,70.0,428426.0
33,33.0,50.84602833,6.268031667,156.686165,19.32465142,0.337175664,-44.32961649,48.3610442,0.340865136,5969.996,1657364703.0,70.0,428426.0
34,34.0,50.84598333,6.267966667,155.5860981,19.56273657,1.086288105,-44.279682,48.42220345,0.34174084,6072.381,1657364805.0,70.0,428426.0
35,35.0,50.84596,6.26799,154.8860264,18.89504296,-2.225607601,-44.48512993,48.38446775,0.281854409,6185.544,1657364918.0,70.0,428426.0
36,36.0,50.845895,6.268045,158.6858331,19.3194321,-2.231522889,-44.08451614,48.18473592,0.314715851,6324.236,1657365057.0,70.0,428426.0
37,37.0,50.84582167,6.268058333,159.0856467,19.7744776,-2.393001757,-44.44029999,48.70154588,0.309619122,6500.652,1657365234.0,70.0,428426.0
38,38.0,50.845765,6.268133333,157.5854607,19.02071242,-2.3949869,-44.53356252,48.4861175,0.28191131,6694.373,1657365427.0,70.0,428426.0
39,39.0,50.84571333,6.268226667,159.585275,19.44861813,-1.229515423,-44.32940707,48.42542392,0.342014886,6842.126,1657365575.0,70.0,428426.0
40,40.0,50.84570167,6.268391667,157.4851398,19.44864949,-2.651341844,-44.22100656,48.38316422,0.303977741,6976.886,1657365710.0,70.0,428426.0
41,41.0,50.84564667,6.268505,156.0849331,19.30824991,1.298785816,-44.5600817,48.58224967,0.34769244,7084.13,1657365817.0,70.0,428426.0
42,42.0,50.84555,6.26858,160.4846502,19.43946092,0.71600506,-44.83259174,48.87243549,0.281905089,7212.324,1657365945.0,70.0,428426.0
43,43.0,50.845555,6.268723333,160.2845694,18.76086622,-3.43061535,-44.78222624,48.67583961,0.30148765,7347.416,1657366080.0,70.0,428426.0
44,44.0,50.84557333,6.268823333,160.3845491,19.19416362,-2.033522429,-45.02390006,48.98816643,0.355491695,7507.493,1657366240.0,70.0,428426.0
45,45.0,50.84635667,6.267963333,157.7870053,19.66977444,1.977609542,-43.83405925,48.08734736,0.315701842,180.519,1657367824.0,70.0,428426.0
46,46.0,50.84632,6.267931667,157.586937,20.08504178,0.885493408,-44.07101876,48.44145551,0.338318529,261.751,1657367905.0,70.0,428426.0
47,47.0,50.84625667,6.26786,157.7868298,20.09839456,-0.780606272,-43.8159783,48.21375536,0.325983593,306.858,1657367950.0,70.0,428426.0
48,48.0,50.84620667,6.267798333,159.8867486,20.14534168,1.292120998,-43.72803334,48.1639631,0.348557504,363.647,1657368007.0,70.0,428426.0
49,49.0,50.84616333,6.26774,158.6866813,20.08581758,-0.233137313,-43.94451348,48.31914657,0.315876294,411.262,1657368054.0,70.0,428426.0
50,50.0,50.846105,6.267683333,157.1865766,19.74984875,-1.074560208,-44.00725632,48.24969243,0.340456292,447.046,1657368090.0,70.0,428426.0
51,51.0,50.846045,6.267641667,158.0864581,19.73903711,2.090204154,-44.00057111,48.27225979,0.266448265,493.594,1657368137.0,70.0,428426.0
52,52.0,50.84599,6.267585,157.0863615,18.28817861,-3.553820504,-44.11757104,47.90089335,0.283631499,603.39,1657368247.0,70.0,428426.0
53,53.0,50.84591833,6.267491667,157.2862482,20.01603434,0.638192257,-43.94928687,48.30324053,0.329606334,663.756,1657368307.0,70.0,428426.0
54,54.0,50.845855,6.26745,158.8861217,19.69869625,-1.006866511,-44.03848207,48.25696558,0.347157098,708.006,1657368351.0,70.0,428426.0
55,55.0,50.845815,6.267356667,158.5860852,19.74898469,-1.405542988,-43.89541059,48.15581169,0.271935875,770.158,1657368413.0,70.0,428426.0
56,56.0,50.84575833,6.267323333,159.6859694,19.60865677,-0.285538122,-43.97140928,48.14849369,0.273722909,811.2,1657368454.0,70.0,428426.0
57,57.0,50.845715,6.267223333,160.8859291,20.10650163,2.351211865,-43.90411726,48.35060338,0.31188044,850.921,1657368494.0,70.0,428426.0
58,58.0,50.84568667,6.267126667,157.885923,19.51068772,-0.363377198,-44.34793897,48.45550128,0.300679155,889.042,1657368532.0,70.0,428426.0
59,59.0,50.84563167,6.267055,158.2858361,19.13537292,-2.049058545,-43.90544194,47.93965078,0.306355337,930.843,1657368574.0,70.0,428426.0
60,60.0,50.84556,6.266988333,158.0857055,19.70024861,-1.298295508,-44.19018816,48.40200506,0.316784594,968.804,1657368612.0,70.0,428426.0
61,61.0,50.84550833,6.266923333,156.8856223,19.75877394,-1.037397705,-44.10752422,48.34848529,0.319852342,1006.198,1657368649.0,70.0,428426.0
62,62.0,50.84544667,6.266861667,160.1855128,18.992536,-2.025464732,-43.76907806,47.75631256,0.345814986,1045.119,1657368688.0,70.0,428426.0
63,63.0,50.84539139,6.266791296,158.5187576,19.32799277,-1.807167407,-43.88341015,47.98680376,0.359594443,1076.477,1657368720.0,70.0,428426.0
64,64.0,50.84531796,6.266729722,159.0686195,19.99099159,-1.104359128,-43.89042631,48.24419191,0.309929038,1108.042,1657368751.0,70.0,428426.0
65,65.0,50.84526185,6.266636852,162.5796547,19.93498756,0.410920848,-43.71061957,48.04484079,0.280943308,1142.459,1657368786.0,70.0,428426.0
66,66.0,50.84521472,6.266568426,162.5906958,19.61755009,2.466340276,-44.25254626,48.47052558,0.347443561,1174.571,1657368818.0,70.0,428426.0
67,67.0,50.84514833,6.26654,160.7849977,20.08177725,-0.358281713,-44.25830133,48.60388086,0.343907714,1219.945,1657368863.0,70.0,428426.0
68,68.0,50.845065,6.266615,162.5847471,19.28430486,-1.559897447,-43.57430562,47.68045147,0.293379843,1261.496,1657368905.0,70.0,428426.0
69,69.0,50.84501833,6.2667,161.1845789,20.06568113,-1.533851903,-44.03270487,48.42504011,0.446536806,1298.343,1657368942.0,70.0,428426.0
70,70.0,50.84492167,6.266781667,161.2842916,20.13277424,-1.691153833,-43.81120164,48.24676677,0.391743054,1335.966,1657368979.0,70.0,428426.0
71,71.0,50.844875,6.266863333,159.0841255,20.41486465,-2.522449866,-42.96201935,47.65412957,0.328947427,1394.048,1657369037.0,70.0,428426.0
72,72.0,50.84479667,6.266993333,159.5838514,18.97297241,-2.690271916,-44.50177362,48.4561615,0.310211375,1436.347,1657369080.0,70.0,428426.0
73,73.0,50.84475,6.267075,161.4836854,20.02541439,-0.276323983,-43.79251409,48.1562821,0.311269925,1478.862,1657369122.0,70.0,428426.0
74,74.0,50.84468667,6.267151667,162.1834822,20.42466294,-0.946201587,-43.87521346,48.40713054,0.303379436,1530.939,1657369174.0,70.0,428426.0
75,75.0,50.84463833,6.267238333,162.3833089,20.17815129,2.379873249,-44.03643548,48.51525557,0.392841993,1577.433,1657369221.0,70.0,428426.0
76,76.0,50.84457,6.267366667,160.2830601,19.54786649,1.977965525,-44.64321469,48.77718015,0.364514314,1619.186,1657369262.0,70.0,428426.0
77,77.0,50.84465833,6.267408333,162.2832473,19.56608238,-1.095141217,-44.86637655,48.96097418,0.324801204,1661.698,1657369305.0,70.0,428426.0
78,78.0,50.84474667,6.267425,164.5834507,19.6616909,-0.754776079,-44.94030876,49.06472195,0.30110635,1700.898,1657369344.0,70.0,428426.0
79,79.0,50.84482667,6.267483333,163.0836068,20.51752905,0.49186761,-44.52337303,49.02735492,0.33911174,1739.48,1657369383.0,70.0,428426.0
80,80.0,50.844915,6.267553426,162.4893312,20.55690844,-0.230848265,-45.02013948,49.49327741,0.305051418,1775.804,1657369419.0,70.0,428426.0
81,81.0,50.84497491,6.267644444,162.3394175,20.14498226,1.327228614,-45.63700888,49.90603932,0.282826064,1808.691,1657369452.0,70.0,428426.0
82,82.0,50.84504833,6.267728333,160.1839856,19.31248858,-0.604829414,-45.49880938,49.46005674,0.327153239,1851.656,1657369495.0,70.0,428426.0
83,83.0,50.84512833,6.267823333,160.884118,19.6361166,1.76285352,-44.63065834,48.79312728,0.3301503,1900.44,1657369544.0,70.0,428426.0
84,84.0,50.84519,6.267863333,158.6842416,19.96182951,-2.287699849,-44.3370151,48.67870876,0.326817301,1935.292,1657369579.0,70.0,428426.0
85,85.0,50.84526667,6.267941667,162.0843768,19.90746332,0.133129222,-44.89638318,49.11507666,0.314161121,1974.837,1657369618.0,70.0,428426.0
86,86.0,50.84533833,6.267991667,163.2845181,19.09210611,-3.260015477,-44.52571269,48.55744013,0.334481692,1994.603,1657369638.0,0.0,428426.0
87,87.0,50.84545157,6.267919907,164.5959503,19.39945864,1.389595461,-44.98378694,49.01006448,0.308926218,2015.647,1657369659.0,70.0,428426.0
88,88.0,50.84557667,6.267925,162.6851391,19.50563101,-1.016532813,-44.58384656,48.68053818,0.385671596,2056.011,1657369699.0,70.0,428426.0
89,89.0,50.84567833,6.26806,161.2852981,19.49744083,1.263651991,-44.60158054,48.69585887,0.381466791,2099.74,1657369743.0,70.0,428426.0
90,90.0,50.84571954,6.26820213,159.7186393,19.30878481,-1.234108145,-44.17813405,48.23180024,0.29042534,2143.357,1657369787.0,70.0,428426.0
91,91.0,50.8457,6.268375,160.3851466,19.18221122,0.843305649,-44.55515851,48.51826335,0.315402873,2179.191,1657369822.0,70.0,428426.0
92,92.0,50.845465,6.268848333,158.1842703,20.15639965,-1.430761324,-44.0303269,48.44721097,0.302750792,2230.207,1657369873.0,70.0,428426.0
93,93.0,50.84555,6.268963333,162.0844018,19.96715657,-2.237358676,-44.29421332,48.63998707,0.255827393,2323.567,1657369967.0,70.0,428426.0
94,94.0,50.84561,6.269053333,160.484489,19.81653562,0.018288497,-43.96857529,48.22954734,0.277471276,2367.652,1657370011.0,70.0,428426.0
95,95.0,50.845695,6.269158333,159.184627,19.55759779,1.425816904,-44.08108444,48.24861826,0.349478553,2407.557,1657370051.0,70.0,428426.0
96,96.0,50.84578,6.269101667,162.1848697,19.29529403,-2.656142606,-44.05531142,48.17258442,0.323570038,2447.164,1657370090.0,70.0,428426.0
97,97.0,50.84585,6.268975,160.0851215,19.93182708,1.442679099,-44.37781628,48.67342649,0.325590723,2508.972,1657370152.0,70.0,428426.0
98,98.0,50.84597667,6.268708333,160.2856013,19.83044349,1.100048992,-44.38988735,48.63323332,0.307710771,2574.132,1657370217.0,70.0,428426.0
99,99.0,50.84660667,6.267995,157.5875909,20.12612528,1.04922095,-44.07033882,48.46366267,0.305677756,2634.037,1657370277.0,70.0,428426.0
100,100.0,50.84634519,6.268381852,157.4811507,20.3082389,1.678396777,-44.39832241,48.85303666,0.335226346,3014.172,1657370657.0,70.0,428426.0
101,101.0,50.84615333,6.268736667,159.0860112,20.43342476,1.902634403,-44.04237584,48.59054631,0.281553,3115.748,1657370759.0,70.0,428426.0
102,102.0,50.84597102,6.269133981,158.3408674,19.45399554,0.268791008,-44.19171175,48.28667412,0.29808691,3175.399,1657370819.0,70.0,428426.0
103,103.0,50.845825,6.269503241,158.6791631,19.64465711,1.461827261,-44.34633413,48.52775378,0.30743866,3229.344,1657370873.0,70.0,428426.0
104,104.0,50.84574,6.269746667,157.7843549,20.10017294,1.120757791,-43.98562965,48.37772397,0.356148917,3284.569,1657370928.0,70.0,428426.0
105,105.0,50.84562,6.269771667,158.9840479,21.96123229,1.93535175,-42.48548088,47.87718337,0.710592571,3350.644,1657370994.0,70.0,428426.0
106,106.0,50.84577333,6.269695,156.9900247,18.78773989,-3.217242566,-44.44368417,48.39120227,0.354346845,3407.044,1657371050.0,70.0,428426.0
